date,location,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,people_vaccinated,people_fully_vaccinated,population
2021-05-04,Africa,4586043.0,7271.0,122889.0,335.0,3338.979,89.472,14534058.0,5027649.0,1373486472.0
2021-05-05,Africa,4595670.0,9627.0,123233.0,344.0,3345.989,89.723,14750879.0,5082069.0,1373486472.0
2021-05-06,Africa,4608947.0,13277.0,123616.0,383.0,3355.655,90.002,14884555.0,5107964.0,1373486472.0
2021-05-07,Africa,4618317.0,9370.0,123905.0,289.0,3362.477,90.212,15433664.0,5166964.0,1373486472.0
2021-05-08,Africa,4624709.0,6392.0,124137.0,232.0,3367.131,90.381,15587001.0,5265772.0,1373486472.0
2021-05-09,Africa,4634434.0,9725.0,124394.0,257.0,3374.212,90.568,16063512.0,5518732.0,1373486472.0
2021-05-10,Africa,4641423.0,6989.0,124745.0,351.0,3379.3,90.824,16498947.0,5557451.0,1373486472.0
2021-05-11,Africa,4648679.0,7272.0,125059.0,314.0,3384.583,91.052,16908217.0,5599564.0,1373486472.0
2021-05-12,Africa,4657710.0,9031.0,125365.0,306.0,3391.158,91.275,17830589.0,5773814.0,1373486472.0
2021-05-13,Africa,4666348.0,8638.0,125595.0,230.0,3397.447,91.442,17994421.0,5809850.0,1373486472.0
2021-05-14,Africa,4674516.0,8168.0,125846.0,251.0,3403.394,91.625,18156406.0,5863124.0,1373486472.0
2021-05-15,Africa,4681507.0,6991.0,126086.0,240.0,3408.484,91.8,18397250.0,5940500.0,1373486472.0
2021-05-16,Africa,4688660.0,7153.0,126309.0,223.0,3413.692,91.962,18481006.0,5950153.0,1373486472.0
2021-05-17,Africa,4695989.0,7329.0,126567.0,258.0,3419.028,92.15,18880692.0,6017432.0,1373486472.0
2021-05-18,Africa,4706665.0,10676.0,126889.0,322.0,3426.801,92.385,19509041.0,6165017.0,1373486472.0
2021-05-19,Africa,4716849.0,10184.0,127244.0,355.0,3434.216,92.643,19970431.0,6295276.0,1373486472.0
2021-05-20,Africa,4728357.0,11508.0,127614.0,370.0,3442.595,92.912,20334856.0,6370135.0,1373486472.0
2021-05-21,Africa,4738523.0,10166.0,127986.0,372.0,3449.996,93.183,20849019.0,6634192.0,1373486472.0
2021-05-22,Africa,4748511.0,9988.0,128195.0,209.0,3457.268,93.335,21569557.0,6738732.0,1373486472.0
2021-05-23,Africa,4756650.0,8139.0,128396.0,201.0,3463.194,93.482,21770774.0,6762593.0,1373486472.0
2021-05-24,Africa,4765148.0,8498.0,128676.0,280.0,3469.381,93.686,22217011.0,6836558.0,1373486472.0
2021-05-25,Africa,4770971.0,5823.0,128955.0,279.0,3473.621,93.889,22769168.0,6983446.0,1373486472.0
2021-05-26,Africa,4785177.0,14206.0,129259.0,304.0,3483.964,94.11,23002547.0,7112926.0,1373486472.0
2021-05-27,Africa,4796870.0,11693.0,129549.0,290.0,3492.477,94.321,23189766.0,7136486.0,1373486472.0
2021-05-28,Africa,4809318.0,12448.0,129849.0,300.0,3501.54,94.54,23332951.0,7174630.0,1373486472.0
2021-05-29,Africa,4821185.0,11867.0,130102.0,253.0,3510.18,94.724,23858761.0,7229614.0,1373486472.0
2021-05-30,Africa,4827149.0,5964.0,130303.0,201.0,3514.522,94.87,24062769.0,7296977.0,1373486472.0
2021-05-31,Africa,4840335.0,13186.0,130634.0,331.0,3524.123,95.111,24926439.0,8432047.0,1373486472.0
2021-06-01,Africa,4850455.0,10120.0,130954.0,320.0,3531.491,95.344,25482397.0,8669747.0,1373486472.0
2021-06-02,Africa,4864277.0,13822.0,131265.0,311.0,3541.554,95.571,25770563.0,8853952.0,1373486472.0
2021-06-03,Africa,4879108.0,14831.0,131516.0,255.0,3552.352,95.753,26112569.0,8974842.0,1373486472.0
2021-06-04,Africa,4894045.0,14937.0,131794.0,278.0,3563.228,95.956,26232053.0,9103131.0,1373486472.0
2021-06-05,Africa,4906753.0,12708.0,132052.0,258.0,3572.48,96.144,26347761.0,9179236.0,1373486472.0
2021-06-06,Africa,4919482.0,12729.0,132300.0,248.0,3581.748,96.324,26396544.0,9372059.0,1373486472.0
2021-06-07,Africa,4930888.0,11406.0,132578.0,278.0,3590.052,96.527,26676319.0,9675364.0,1373486472.0
2021-06-08,Africa,4943882.0,12994.0,132992.0,414.0,3599.513,96.828,27215521.0,10230768.0,1373486472.0
2021-06-09,Africa,4962399.0,18517.0,133356.0,364.0,3612.994,97.093,27820572.0,10657132.0,1373486472.0
2021-06-10,Africa,4984142.0,21743.0,133674.0,318.0,3628.825,97.325,28077162.0,11002402.0,1373486472.0
2021-06-11,Africa,5004040.0,19898.0,134054.0,380.0,3643.312,97.601,28231006.0,11221604.0,1373486472.0
2021-06-12,Africa,5024899.0,20859.0,134387.0,333.0,3658.499,97.844,28413979.0,11341272.0,1373486472.0
2021-06-13,Africa,5041812.0,16913.0,134659.0,272.0,3670.813,98.042,28458376.0,11367224.0,1373486472.0
2021-06-14,Africa,5057434.0,15622.0,134995.0,336.0,3682.187,98.286,28860050.0,11826935.0,1373486472.0
2021-06-15,Africa,5077285.0,19851.0,135470.0,475.0,3696.64,98.632,29125535.0,12539755.0,1373486472.0
2021-06-16,Africa,5103584.0,26299.0,135887.0,417.0,3715.788,98.936,29244880.0,12739901.0,1373486472.0
2021-06-17,Africa,5130862.0,27278.0,136270.0,383.0,3735.648,99.215,29389014.0,12979248.0,1373486472.0
2021-06-18,Africa,5154967.0,24105.0,136661.0,391.0,3753.198,99.499,29506176.0,13203558.0,1373486472.0
2021-06-19,Africa,5178707.0,23740.0,137078.0,417.0,3770.483,99.803,29541101.0,13290305.0,1373486472.0
2021-06-20,Africa,5201715.0,23008.0,137458.0,380.0,3787.234,100.08,30098810.0,13396618.0,1373486472.0
2021-06-21,Africa,5225514.0,23799.0,137947.0,489.0,3804.562,100.436,30444446.0,13773349.0,1373486472.0
2021-06-22,Africa,5248270.0,22756.0,138582.0,635.0,3821.13,100.898,30509159.0,13823958.0,1373486472.0
2021-06-23,Africa,5281149.0,32879.0,139088.0,506.0,3845.068,101.266,30909025.0,14022864.0,1373486472.0
2021-06-24,Africa,5315211.0,34062.0,139635.0,547.0,3869.868,101.665,31702143.0,14566440.0,1373486472.0
2021-06-25,Africa,5350294.0,35083.0,140163.0,528.0,3895.411,102.049,31895057.0,14738907.0,1373486472.0
2021-06-26,Africa,5384903.0,34609.0,140655.0,492.0,3920.609,102.407,31954274.0,14863481.0,1373486472.0
2021-06-27,Africa,5412413.0,27510.0,141103.0,448.0,3940.638,102.733,32145559.0,14955922.0,1373486472.0
2021-06-28,Africa,5437341.0,24928.0,141633.0,530.0,3958.787,103.119,32594093.0,15364225.0,1373486472.0
2021-06-29,Africa,5465715.0,28374.0,142154.0,521.0,3979.446,103.499,32770029.0,15450256.0,1373486472.0
2021-06-30,Africa,5504517.0,38802.0,142935.0,781.0,4007.697,104.067,33058603.0,15683683.0,1373486472.0
2021-07-01,Africa,5547435.0,42918.0,143728.0,793.0,4038.944,104.645,33270436.0,15762643.0,1373486472.0
2021-07-02,Africa,5590594.0,43159.0,144411.0,683.0,4070.367,105.142,33359665.0,15829509.0,1373486472.0
2021-07-03,Africa,5634070.0,43476.0,144899.0,488.0,4102.021,105.497,33567397.0,15864814.0,1373486472.0
2021-07-04,Africa,5665813.0,31743.0,145525.0,626.0,4125.132,105.953,33734678.0,16043230.0,1373486472.0
2021-07-05,Africa,5694101.0,28288.0,147038.0,1513.0,4145.728,107.055,34324823.0,16473540.0,1373486472.0
2021-07-06,Africa,5730971.0,36870.0,147872.0,834.0,4172.572,107.662,34636399.0,16587472.0,1373486472.0
2021-07-07,Africa,5775395.0,44424.0,148686.0,814.0,4204.916,108.254,34816728.0,16687675.0,1373486472.0
2021-07-08,Africa,5822709.0,47314.0,149596.0,910.0,4239.364,108.917,34989881.0,17525832.0,1373486472.0
2021-07-09,Africa,5869318.0,46609.0,150470.0,874.0,4273.299,109.553,35193060.0,17639747.0,1373486472.0
2021-07-10,Africa,5914784.0,45466.0,151160.0,690.0,4306.401,110.056,35272659.0,17666560.0,1373486472.0
2021-07-11,Africa,5950237.0,35453.0,151769.0,609.0,4332.214,110.499,35345253.0,17692239.0,1373486472.0
2021-07-12,Africa,5984742.0,34505.0,152397.0,628.0,4357.336,110.956,36055504.0,18558618.0,1373486472.0
2021-07-13,Africa,6023217.0,38475.0,153482.0,1085.0,4385.349,111.746,36429856.0,18779230.0,1373486472.0
2021-07-14,Africa,6067426.0,44209.0,154541.0,1059.0,4417.536,112.517,36599976.0,18910595.0,1373486472.0
2021-07-15,Africa,6116036.0,48610.0,155442.0,901.0,4452.928,113.173,37443435.0,19327655.0,1373486472.0
2021-07-16,Africa,6157434.0,41398.0,156446.0,1004.0,4483.069,113.904,37519051.0,19366026.0,1373486472.0
2021-07-17,Africa,6196482.0,39048.0,157219.0,773.0,4511.498,114.467,37647144.0,19420392.0,1373486472.0
2021-07-18,Africa,6232495.0,36013.0,157893.0,674.0,4537.719,114.958,37822779.0,19509647.0,1373486472.0
2021-07-19,Africa,6262730.0,30235.0,158616.0,723.0,4559.732,115.484,38559285.0,20108219.0,1373486472.0
2021-07-20,Africa,6296298.0,33568.0,159664.0,1048.0,4584.172,116.247,38814424.0,20231707.0,1373486472.0
2021-07-21,Africa,6329697.0,33399.0,160590.0,926.0,4608.489,116.921,38880894.0,20246776.0,1373486472.0
2021-07-22,Africa,6368329.0,38632.0,161583.0,993.0,4636.616,117.644,39637542.0,20693299.0,1373486472.0
2021-07-23,Africa,6399995.0,31666.0,162382.0,799.0,4659.671,118.226,39917571.0,20841487.0,1373486472.0
2021-07-24,Africa,6435571.0,35576.0,163456.0,1074.0,4685.573,119.008,40074282.0,20934143.0,1373486472.0
2021-07-25,Africa,6468603.0,33032.0,164341.0,885.0,4709.623,119.652,40442622.0,21281011.0,1373486472.0
2021-07-26,Africa,6502405.0,33802.0,165239.0,898.0,4734.233,120.306,40865863.0,21482032.0,1373486472.0
2021-07-27,Africa,6533847.0,31442.0,166100.0,861.0,4757.125,120.933,41740008.0,21875666.0,1373486472.0
2021-07-28,Africa,6582471.0,48624.0,167111.0,1011.0,4792.527,121.669,42306987.0,22035180.0,1373486472.0
2021-07-29,Africa,6630107.0,47636.0,168401.0,1290.0,4827.21,122.608,43143301.0,22487338.0,1373486472.0
2021-07-30,Africa,6673130.0,43023.0,169201.0,800.0,4858.533,123.191,43436826.0,22627623.0,1373486472.0
2021-07-31,Africa,6709345.0,36215.0,170068.0,867.0,4884.901,123.822,43565968.0,22665631.0,1373486472.0
2021-08-01,Africa,6743555.0,34210.0,170988.0,920.0,4909.808,124.492,43725542.0,22833346.0,1373486472.0
2021-08-02,Africa,6777721.0,34166.0,171859.0,871.0,4934.683,125.126,44396494.0,23160177.0,1373486472.0
2021-08-03,Africa,6810425.0,32704.0,172864.0,1005.0,4958.494,125.858,45907067.0,23939509.0,1373486472.0
2021-08-04,Africa,6855606.0,45181.0,174000.0,1136.0,4991.39,126.685,46198560.0,23959510.0,1373486472.0
2021-08-05,Africa,6903415.0,47809.0,174904.0,904.0,5026.198,127.343,46785160.0,24409646.0,1373486472.0
2021-08-06,Africa,6945410.0,41995.0,175925.0,1021.0,5056.774,128.086,47010859.0,24578464.0,1373486472.0
2021-08-07,Africa,6981729.0,36319.0,176706.0,781.0,5083.216,128.655,47272050.0,25102295.0,1373486472.0
2021-08-08,Africa,7015790.0,34061.0,177421.0,715.0,5108.015,129.176,47853640.0,25485480.0,1373486472.0
2021-08-09,Africa,7048967.0,33177.0,178233.0,812.0,5132.171,129.767,49221904.0,25966877.0,1373486472.0
2021-08-10,Africa,7083470.0,34503.0,178861.0,628.0,5157.291,130.224,49587594.0,26304491.0,1373486472.0
2021-08-11,Africa,7118075.0,34605.0,179979.0,1118.0,5182.486,131.038,49971920.0,26481864.0,1373486472.0
2021-08-12,Africa,7164415.0,46340.0,181123.0,1144.0,5216.225,131.871,51008984.0,27109426.0,1373486472.0
2021-08-13,Africa,7204894.0,40479.0,182225.0,1102.0,5245.697,132.673,51827012.0,27295001.0,1373486472.0
2021-08-14,Africa,7238775.0,33881.0,182935.0,710.0,5270.365,133.19,52019730.0,27403177.0,1373486472.0
2021-08-15,Africa,7268041.0,29266.0,183653.0,718.0,5291.673,133.713,52243025.0,27577376.0,1373486472.0
2021-08-16,Africa,7297073.0,29032.0,184430.0,777.0,5312.81,134.279,53970906.0,28638137.0,1373486472.0
2021-08-17,Africa,7329350.0,32277.0,185490.0,1060.0,5336.31,135.05,54328536.0,29089148.0,1373486472.0
2021-08-18,Africa,7373304.0,43954.0,186511.0,1021.0,5368.312,135.794,55077531.0,29892570.0,1373486472.0
2021-08-19,Africa,7412641.0,39337.0,187267.0,756.0,5396.952,136.344,55928499.0,30812305.0,1373486472.0
2021-08-20,Africa,7449788.0,37147.0,187968.0,701.0,5423.998,136.855,60148898.0,32201580.0,1373486472.0
2021-08-21,Africa,7481020.0,31232.0,188598.0,630.0,5446.737,137.313,60301362.0,32315419.0,1373486472.0
2021-08-22,Africa,7508813.0,27793.0,189246.0,648.0,5466.973,137.785,60539852.0,32543838.0,1373486472.0
2021-08-23,Africa,7557090.0,48277.0,189958.0,712.0,5502.122,138.304,61236899.0,33167006.0,1373486472.0
2021-08-24,Africa,7586892.0,29802.0,190778.0,820.0,5523.82,138.901,61801871.0,33738797.0,1373486472.0
2021-08-25,Africa,7622975.0,36083.0,191776.0,998.0,5550.091,139.627,63944392.0,34825490.0,1373486472.0
2021-08-26,Africa,7661551.0,38576.0,192628.0,852.0,5578.177,140.247,64150537.0,34851662.0,1373486472.0
2021-08-27,Africa,7695565.0,34014.0,193392.0,764.0,5602.942,140.804,65929460.0,36356569.0,1373486472.0
2021-08-28,Africa,7724841.0,29276.0,194154.0,762.0,5624.257,141.359,66379848.0,36554342.0,1373486472.0
2021-08-29,Africa,7746238.0,21397.0,194830.0,676.0,5639.836,141.851,67261709.0,37393287.0,1373486472.0
2021-08-30,Africa,7767690.0,21452.0,195499.0,669.0,5655.454,142.338,67658096.0,37670022.0,1373486472.0
2021-08-31,Africa,7790398.0,22708.0,196278.0,779.0,5671.987,142.905,68497000.0,38291814.0,1373486472.0
2021-09-01,Africa,7821191.0,30793.0,196917.0,639.0,5694.407,143.37,69976160.0,39236224.0,1373486472.0
2021-09-02,Africa,7849642.0,28451.0,197763.0,846.0,5715.121,143.986,70191354.0,39428739.0,1373486472.0
2021-09-03,Africa,7875757.0,26115.0,198379.0,616.0,5734.135,144.435,70534148.0,39688353.0,1373486472.0
2021-09-04,Africa,7897042.0,21285.0,198893.0,514.0,5749.632,144.809,72296590.0,42360353.0,1373486472.0
2021-09-05,Africa,7915236.0,18194.0,199268.0,375.0,5762.879,145.082,73927419.0,43128762.0,1373486472.0
2021-09-06,Africa,7932059.0,16836.0,199806.0,538.0,5775.127,145.474,74716110.0,43879895.0,1373486472.0
2021-09-07,Africa,7951070.0,19011.0,200420.0,614.0,5788.969,145.921,75058567.0,44196477.0,1373486472.0
2021-09-08,Africa,7974692.0,23622.0,200928.0,508.0,5806.167,146.29,75251005.0,44579901.0,1373486472.0
2021-09-09,Africa,7996444.0,21752.0,201492.0,564.0,5822.004,146.701,76002557.0,45310152.0,1373486472.0
2021-09-10,Africa,8016318.0,19874.0,202109.0,617.0,5836.474,147.15,76710475.0,46105347.0,1373486472.0
2021-09-11,Africa,8031803.0,15485.0,202496.0,387.0,5847.748,147.432,77272943.0,46680454.0,1373486472.0
2021-09-12,Africa,8044904.0,13101.0,202879.0,383.0,5857.287,147.711,78698810.0,46928118.0,1373486472.0
2021-09-13,Africa,8057278.0,12374.0,203316.0,437.0,5866.296,148.029,79032460.0,47171532.0,1373486472.0
2021-09-14,Africa,8082457.0,25179.0,203924.0,608.0,5884.628,148.472,80022007.0,49045113.0,1373486472.0
2021-09-15,Africa,8099772.0,17315.0,204361.0,437.0,5897.235,148.79,81305026.0,49950502.0,1373486472.0
2021-09-16,Africa,8121151.0,21379.0,204942.0,581.0,5912.8,149.213,82050942.0,50781375.0,1373486472.0
2021-09-17,Africa,8137179.0,16028.0,205386.0,444.0,5924.47,149.536,82205865.0,50948760.0,1373486472.0
2021-09-18,Africa,8148673.0,11494.0,205772.0,386.0,5932.838,149.817,82316505.0,51352675.0,1373486472.0
2021-09-19,Africa,8158091.0,9418.0,206021.0,249.0,5939.695,149.999,83966107.0,52391718.0,1373486472.0
2021-09-20,Africa,8169020.0,10929.0,206338.0,317.0,5947.652,150.229,84379764.0,53225062.0,1373486472.0
2021-09-21,Africa,8180500.0,11480.0,206744.0,406.0,5956.011,150.525,84821352.0,53515386.0,1373486472.0
2021-09-22,Africa,8196521.0,16021.0,207223.0,479.0,5967.675,150.874,86754885.0,54510862.0,1373486472.0
2021-09-23,Africa,8235599.0,39078.0,207688.0,465.0,5996.127,151.212,88597131.0,54843944.0,1373486472.0
2021-09-24,Africa,8247662.0,12063.0,208240.0,552.0,6004.91,151.614,88887086.0,54945951.0,1373486472.0
2021-09-25,Africa,8257464.0,9925.0,208528.0,288.0,6012.046,151.824,89739536.0,56550762.0,1373486472.0
2021-09-26,Africa,8263485.0,6021.0,208761.0,233.0,6016.43,151.993,90266517.0,56894120.0,1373486472.0
2021-09-27,Africa,8272374.0,8889.0,209210.0,449.0,6022.902,152.32,91591963.0,58961357.0,1373486472.0
2021-09-28,Africa,8281149.0,8775.0,209598.0,388.0,6029.291,152.603,92115017.0,59517715.0,1373486472.0
2021-09-29,Africa,8297171.0,16022.0,209931.0,333.0,6040.956,152.845,92341909.0,59678069.0,1373486472.0
2021-09-30,Africa,8310766.0,13595.0,210407.0,476.0,6050.854,153.192,93629275.0,60335298.0,1373486472.0
2021-10-01,Africa,8328110.0,17344.0,211599.0,1192.0,6063.482,154.06,93894642.0,60460828.0,1373486472.0
2021-10-02,Africa,8334471.0,6361.0,211809.0,210.0,6068.113,154.213,94436873.0,61008218.0,1373486472.0
2021-10-03,Africa,8339926.0,5455.0,212046.0,237.0,6072.085,154.385,94753272.0,61304840.0,1373486472.0
2021-10-04,Africa,8344865.0,4939.0,212249.0,203.0,6075.681,154.533,94810120.0,61346050.0,1373486472.0
2021-10-05,Africa,8353865.0,9000.0,212575.0,326.0,6082.233,154.77,95137567.0,61711132.0,1373486472.0
2021-10-06,Africa,8366240.0,12375.0,212886.0,311.0,6091.243,154.997,96178402.0,62247158.0,1373486472.0
2021-10-07,Africa,8374303.0,8063.0,213212.0,326.0,6097.114,155.234,97672857.0,62715707.0,1373486472.0
2021-10-08,Africa,8380411.0,6108.0,213531.0,319.0,6101.561,155.466,101108623.0,63923753.0,1373486472.0
2021-10-09,Africa,8385203.0,4792.0,213708.0,177.0,6105.05,155.595,101532691.0,64935242.0,1373486472.0
2021-10-10,Africa,8389905.0,4702.0,213936.0,228.0,6108.473,155.761,101709212.0,65113013.0,1373486472.0
2021-10-11,Africa,8395221.0,5316.0,214140.0,204.0,6112.343,155.91,101976640.0,65479230.0,1373486472.0
2021-10-12,Africa,8400837.0,5616.0,214402.0,262.0,6116.432,156.101,102228597.0,65725228.0,1373486472.0
2021-10-13,Africa,8410525.0,9688.0,214667.0,265.0,6123.486,156.293,103284568.0,66596619.0,1373486472.0
2021-10-14,Africa,8416891.0,6366.0,214854.0,187.0,6128.121,156.43,104801489.0,67027675.0,1373486472.0
2021-10-15,Africa,8422910.0,6019.0,215086.0,232.0,6132.503,156.599,105455304.0,67806758.0,1373486472.0
2021-10-16,Africa,8427576.0,4666.0,215315.0,229.0,6135.9,156.765,105498376.0,67857299.0,1373486472.0
2021-10-17,Africa,8431559.0,3983.0,215509.0,194.0,6138.8,156.907,107800482.0,69621838.0,1373486472.0
2021-10-18,Africa,8438361.0,6802.0,215669.0,160.0,6143.753,157.023,108775932.0,70233563.0,1373486472.0
2021-10-19,Africa,8444415.0,6054.0,215909.0,240.0,6148.16,157.198,109286800.0,70875816.0,1373486472.0
2021-10-20,Africa,8449001.0,4586.0,216154.0,245.0,6151.499,157.376,110412099.0,71038041.0,1373486472.0
2021-10-21,Africa,8454701.0,5700.0,216403.0,249.0,6155.649,157.557,112257195.0,71797395.0,1373486472.0
2021-10-22,Africa,8459349.0,4648.0,216589.0,186.0,6159.033,157.693,112467515.0,71965545.0,1373486472.0
2021-10-23,Africa,8463364.0,4015.0,216784.0,195.0,6161.957,157.835,114483431.0,73310127.0,1373486472.0
2021-10-24,Africa,8466661.0,3297.0,216936.0,152.0,6164.357,157.945,115318166.0,74599032.0,1373486472.0
2021-10-25,Africa,8473362.0,6701.0,217122.0,186.0,6169.236,158.081,115544720.0,74861496.0,1373486472.0
2021-10-26,Africa,8478405.0,5043.0,217339.0,217.0,6172.908,158.239,116472240.0,75578165.0,1373486472.0
2021-10-27,Africa,8486014.0,7609.0,217621.0,282.0,6178.447,158.444,116658994.0,75766086.0,1373486472.0
2021-10-28,Africa,8491909.0,5895.0,217820.0,199.0,6182.739,158.589,118429867.0,76360930.0,1373486472.0
2021-10-29,Africa,8496820.0,4911.0,217987.0,167.0,6186.315,158.711,120094541.0,79415052.0,1373486472.0
2021-10-30,Africa,8500461.0,3641.0,218109.0,122.0,6188.966,158.8,120630098.0,80078265.0,1373486472.0
2021-10-31,Africa,8504545.0,4084.0,218244.0,135.0,6191.939,158.898,122001362.0,80759982.0,1373486472.0
2021-11-01,Africa,8509222.0,4677.0,218395.0,151.0,6195.345,159.008,122691032.0,81432762.0,1373486472.0
2021-11-02,Africa,8514072.0,4850.0,218579.0,184.0,6198.876,159.142,123401709.0,82036961.0,1373486472.0
2021-11-03,Africa,8519667.0,5595.0,218770.0,191.0,6202.949,159.281,123704323.0,82251189.0,1373486472.0
2021-11-04,Africa,8524668.0,5001.0,218965.0,195.0,6206.59,159.423,125649818.0,83140534.0,1373486472.0
2021-11-05,Africa,8535478.0,10810.0,219201.0,236.0,6214.461,159.595,125793512.0,83267105.0,1373486472.0
2021-11-06,Africa,8539886.0,4408.0,219364.0,163.0,6217.67,159.713,126953294.0,84214931.0,1373486472.0
2021-11-07,Africa,8543840.0,3954.0,219506.0,142.0,6220.549,159.817,127479738.0,84450098.0,1373486472.0
2021-11-08,Africa,8549210.0,5370.0,219651.0,145.0,6224.459,159.922,127764408.0,84737553.0,1373486472.0
2021-11-09,Africa,8554952.0,5742.0,219821.0,170.0,6228.639,160.046,127986876.0,85001246.0,1373486472.0
2021-11-10,Africa,8563938.0,8986.0,220044.0,223.0,6235.182,160.208,131593036.0,87156623.0,1373486472.0
2021-11-11,Africa,8569820.0,5882.0,220233.0,189.0,6239.464,160.346,133039867.0,87694758.0,1373486472.0
2021-11-12,Africa,8574716.0,4896.0,220403.0,171.0,6243.029,160.47,133275680.0,87951583.0,1373486472.0
2021-11-13,Africa,8578831.0,4115.0,220534.0,131.0,6246.025,160.565,134254729.0,88888615.0,1373486472.0
2021-11-14,Africa,8581810.0,2979.0,220616.0,82.0,6248.194,160.625,134730525.0,89484284.0,1373486472.0
2021-11-15,Africa,8587426.0,5616.0,220824.0,208.0,6252.283,160.776,135238070.0,90176574.0,1373486472.0
2021-11-16,Africa,8592797.0,5371.0,221016.0,192.0,6256.193,160.916,135397014.0,90296494.0,1373486472.0
2021-11-17,Africa,8597714.0,4917.0,221173.0,157.0,6259.773,161.03,135824686.0,90850589.0,1373486472.0
2021-11-18,Africa,8602751.0,5037.0,221347.0,174.0,6263.441,161.157,137847964.0,92212651.0,1373486472.0
2021-11-19,Africa,8607576.0,4825.0,221477.0,130.0,6266.954,161.252,138010888.0,92314452.0,1373486472.0
2021-11-20,Africa,8611580.0,4004.0,221603.0,126.0,6269.869,161.343,140193207.0,92669053.0,1373486472.0
2021-11-21,Africa,8615829.0,4249.0,221732.0,129.0,6272.962,161.437,141200922.0,93623797.0,1373486472.0
2021-11-22,Africa,8620072.0,4243.0,221869.0,137.0,6276.052,161.537,142014066.0,94505635.0,1373486472.0
2021-11-23,Africa,8643714.0,5056.0,222058.0,196.0,6293.265,161.675,142895278.0,94827029.0,1373486472.0
2021-11-24,Africa,8649552.0,5838.0,222225.0,167.0,6297.515,161.796,144818452.0,95860426.0,1373486472.0
2021-11-25,Africa,8655429.0,5877.0,222487.0,262.0,6301.794,161.987,145689988.0,96032053.0,1373486472.0
2021-11-26,Africa,8661159.0,5730.0,222608.0,121.0,6305.966,162.075,146661850.0,96395384.0,1373486472.0
2021-11-27,Africa,8666718.0,5559.0,222729.0,121.0,6310.013,162.163,147186035.0,96447935.0,1373486472.0
2021-11-28,Africa,8672291.0,5573.0,222801.0,72.0,6314.071,162.216,149485044.0,97853379.0,1373486472.0
2021-11-29,Africa,8678979.0,6688.0,223025.0,224.0,6318.94,162.379,150710718.0,98731465.0,1373486472.0
2021-11-30,Africa,8687160.0,8181.0,223168.0,143.0,6324.897,162.483,151822183.0,99299597.0,1373486472.0
2021-12-01,Africa,8700445.0,13285.0,223365.0,197.0,6334.569,162.626,152229889.0,99424535.0,1373486472.0
2021-12-02,Africa,8716384.0,15939.0,223517.0,152.0,6346.174,162.737,153353462.0,100483110.0,1373486472.0
2021-12-03,Africa,8738020.0,21636.0,223666.0,149.0,6361.927,162.845,154505406.0,101061476.0,1373486472.0
2021-12-04,Africa,8758450.0,20430.0,223764.0,98.0,6376.801,162.917,156281312.0,102318965.0,1373486472.0
2021-12-05,Africa,8772984.0,14534.0,223846.0,82.0,6387.383,162.976,157016959.0,102618682.0,1373486472.0
2021-12-06,Africa,8790144.0,17160.0,224047.0,201.0,6399.877,163.123,159797624.0,103540080.0,1373486472.0
2021-12-07,Africa,8810294.0,20150.0,224175.0,128.0,6414.547,163.216,160134644.0,103737331.0,1373486472.0
2021-12-08,Africa,8844026.0,33732.0,224335.0,160.0,6439.107,163.333,162245882.0,104802416.0,1373486472.0
2021-12-09,Africa,8876483.0,32457.0,224472.0,137.0,6462.738,163.432,166374173.0,105911011.0,1373486472.0
2021-12-10,Africa,8903566.0,27097.0,224591.0,119.0,6482.456,163.519,166733214.0,106324586.0,1373486472.0
2021-12-11,Africa,8936550.0,32984.0,224745.0,154.0,6506.471,163.631,168507253.0,107171866.0,1373486472.0
2021-12-12,Africa,8981929.0,45379.0,224855.0,110.0,6539.51,163.711,169656513.0,107691376.0,1373486472.0
2021-12-13,Africa,8999010.0,17081.0,224964.0,109.0,6551.947,163.79,170161872.0,108159569.0,1373486472.0
2021-12-14,Africa,9037990.0,38980.0,225163.0,199.0,6580.327,163.935,171633395.0,109212765.0,1373486472.0
2021-12-15,Africa,9084992.0,47002.0,225322.0,159.0,6614.548,164.051,172627799.0,110720409.0,1373486472.0
2021-12-16,Africa,9129305.0,44313.0,225467.0,145.0,6646.811,164.157,173057276.0,111038929.0,1373486472.0
2021-12-17,Africa,9170875.0,41570.0,225603.0,136.0,6677.077,164.256,173193899.0,111200145.0,1373486472.0
2021-12-18,Africa,9199068.0,28193.0,225742.0,139.0,6697.604,164.357,174295104.0,112171654.0,1373486472.0
2021-12-19,Africa,9228154.0,29086.0,225835.0,93.0,6718.78,164.425,174592514.0,112400900.0,1373486472.0
2021-12-20,Africa,9262623.0,34469.0,226130.0,295.0,6743.876,164.639,178524442.0,113905384.0,1373486472.0
2021-12-21,Africa,9298137.0,35545.0,226302.0,172.0,6769.733,164.765,178928835.0,114225131.0,1373486472.0
2021-12-22,Africa,9349033.0,50937.0,226532.0,230.0,6806.789,164.932,179954832.0,114971033.0,1373486472.0
2021-12-23,Africa,9404988.0,55955.0,226724.0,192.0,6847.529,165.072,183656211.0,116189774.0,1373486472.0
2021-12-24,Africa,9454267.0,49308.0,226914.0,190.0,6883.407,165.21,184863102.0,117486004.0,1373486472.0
